# Time, Target (V), Target (I), Prediction (V), Prediction (I)
1.388060354111090255e+01,9.887640449438203083e-01,7.777777777777776791e-01,9.824837446212768555e-01,7.865583896636962891e-01
1.054004335279375582e+01,8.539325842696630087e-01,6.111111111111110494e-01,8.514062762260437012e-01,5.873212814331054688e-01
4.356341812977846395e+00,6.292134831460675093e-01,6.111111111111110494e-01,6.242389082908630371e-01,6.114932894706726074e-01
1.494350905557545062e+01,8.651685393258428114e-01,5.925925925925925597e-01,8.688206672668457031e-01,5.870177149772644043e-01
1.140921732028693114e+01,9.438202247191012084e-01,7.592592592592591894e-01,9.387611150741577148e-01,7.529678940773010254e-01
1.348266847165619708e+01,9.325842696629214057e-01,7.037037037037036091e-01,9.343827366828918457e-01,7.366856336593627930e-01
8.754571528003557646e+00,8.202247191011236005e-01,6.481481481481481399e-01,8.324635028839111328e-01,6.293369531631469727e-01
3.628539514896210960e+00,5.730337078651686067e-01,6.111111111111110494e-01,5.667197704315185547e-01,6.233240365982055664e-01
1.315803723078525067e+01,8.876404494382023058e-01,6.481481481481481399e-01,8.831129074096679688e-01,6.476918458938598633e-01
1.503775683518314388e+01,8.764044943820226141e-01,6.481481481481481399e-01,8.654903173446655273e-01,5.889466404914855957e-01
1.018923217314289609e+01,8.876404494382023058e-01,6.296296296296296502e-01,8.899428844451904297e-01,6.356407999992370605e-01
